subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1005,하행,장한평,일반,5699,마천,2025-05-30 21:00:20,1
1005,하행,마천,일반,5695,마천,2025-05-30 21:00:20,1
1006,하행,월곡(동덕여대),일반,6275,봉화산,2025-05-30 21:00:20,1
1005,하행,강동,일반,5697,마천,2025-05-30 21:00:20,1
1006,하행,역촌,일반,6291,봉화산,2025-05-30 21:00:20,1
1006,하행,대흥(서강대앞),일반,6283,신내,2025-05-30 21:00:20,1
1005,하행,여의도,일반,5179,하남검단산,2025-05-30 21:00:20,1
1005,하행,동대문역사문화공원,일반,5701,마천,2025-05-30 21:00:20,1
1005,하행,아차산(어린이대공원후문),일반,5173,하남검단산,2025-05-30 21:00:20,1
1006,하행,녹사평,일반,6281,봉화산,2025-05-30 21:00:20,1
1001,상행,서울,일반,0492,청량리,2025-05-30 21:00:21,1
1006,하행,태릉입구,일반,6273,봉화산,2025-05-30 21:00:21,1
1001,상행,종로3가,일반,0490,광운대,2025-05-30 21:00:22,1
1001,상행,종각,일반,0188,광운대,2025-05-30 21:00:22,1
1004,하행,삼각지,일반,4327,안산,2025-05-30 21:00:23,1
1004,하행,이촌,일반,4183,사당,2025-05-30 21:00:23,1
1004,하행,서울,일반,4495,오이도,2025-05-30 21:00:23,1
1004,하행,안산,일반,4679,오이도,2025-05-30 21:00:23,1
1004,하행,안산,일반,4323,안산,2025-05-30 21:00:23,1
1001,하행,용산,급행,1431,구로,2025-05-30 21:00:23,1
1009,상행,김포공항,일반,9220,중앙보훈병원,2025-05-30 21:00:23,1
1007,상행,굴포천,일반,7364,도봉산,2025-05-30 21:00:24,1
1007,상행,온수,일반,7360,도봉산,2025-05-30 21:00:24,1
1004,하행,길음,일반,4191,사당,2025-05-30 21:00:24,1
1007,상행,석남,일반,7370,도봉산,2025-05-30 21:00:24,1
1007,상행,사가정,일반,7342,도봉산,2025-05-30 21:00:24,1
1004,하행,충무로,일반,4187,사당,2025-05-30 21:00:24,1
1001,하행,동대문,일반,0699,신창,2025-05-30 21:00:24,1
1007,상행,학동,일반,7348,도봉산,2025-05-30 21:00:24,1
1007,상행,하계,일반,7338,장암,2025-05-30 21:00:24,1
1008,하행,송파,일반,8277,모란,2025-05-30 21:00:24,1
1007,상행,뚝섬유원지,일반,7346,장암,2025-05-30 21:00:24,1
1007,상행,석남,일반,7368,장암,2025-05-30 21:00:24,1
1004,하행,수유,일반,4189,사당,2025-05-30 21:00:25,1
1003,상행,지축,일반,3358,대화,2025-05-30 21:00:26,1
1008,상행,천호(풍납토성),일반,8284,별내,2025-05-30 21:00:26,1
1002,내선,아현,일반,7428,성수,2025-05-30 21:00:28,5
1002,외선,건대입구,일반,2431,성수,2025-05-30 21:00:28,5
1002,외선,충정로,일반,2457,성수,2025-05-30 21:00:28,5
1002,내선,구의,일반,2454,성수,2025-05-30 21:00:28,5
1002,외선,교대,일반,2445,성수,2025-05-30 21:00:28,5
1002,외선,강변,일반,8435,성수,2025-05-30 21:00:28,5
1002,외선,역삼,일반,7443,성수,2025-05-30 21:00:28,5
1002,내선,신당,일반,7420,성수,2025-05-30 21:00:28,5
1002,내선,신촌,일반,6430,성수,2025-05-30 21:00:28,5
1002,내선,합정,일반,3432,성수,2025-05-30 21:00:28,5
1002,내선,사당,일반,3442,성수,2025-05-30 21:00:28,5
1002,외선,대림,일반,8451,성수,2025-05-30 21:00:28,5
1002,내선,신림,일반,2440,성수,2025-05-30 21:00:28,5
1002,내선,동대문역사문화공원,일반,6422,성수,2025-05-30 21:00:28,5
1002,하행,용답,일반,1685,신설동,2025-05-30 21:00:28,5
1002,내선,한양대,일반,6416,성수,2025-05-30 21:00:28,5
1002,외선,시청,일반,4459,신도림,2025-05-30 21:00:28,5
1002,내선,강남,일반,4446,신도림,2025-05-30 21:00:28,5
1002,내선,을지로3가,일반,3424,성수,2025-05-30 21:00:28,5
1002,내선,대림,일반,8438,성수,2025-05-30 21:00:28,5
1002,외선,상왕십리,일반,8461,성수,2025-05-30 21:00:28,5
1001,하행,평택,급행,1949,천안,2025-05-30 21:00:28,1
1004,하행,중앙,일반,4683,오이도,2025-05-30 21:00:28,1
1003,상행,대화,일반,3344,대화,2025-05-30 21:00:29,1
1003,상행,대화,일반,3348,대화,2025-05-30 21:00:29,1
1001,하행,세류,일반,0493,서동탄,2025-05-30 21:00:29,1
1005,상행,종로3가,일반,5190,방화,2025-05-30 21:00:30,1
1005,상행,마천,일반,5674,방화,2025-05-30 21:00:30,1
1005,상행,여의나루,일반,5188,방화,2025-05-30 21:00:30,1
1005,상행,충정로,일반,5666,방화,2025-05-30 21:00:30,1
1005,상행,화곡,일반,5662,방화,2025-05-30 21:00:30,1
1005,상행,목동,일반,5186,방화,2025-05-30 21:00:30,1
1005,상행,마천,일반,5676,방화,2025-05-30 21:00:30,1
1005,상행,발산,일반,5184,방화,2025-05-30 21:00:30,1
1005,상행,마장,일반,5192,방화,2025-05-30 21:00:30,1
1005,상행,청구,일반,5668,방화,2025-05-30 21:00:30,1
1006,상행,합정,일반,6284,응암순환(상선),2025-05-30 21:00:31,1
1006,상행,공덕,일반,6286,응암순환(상선),2025-05-30 21:00:31,1
1003,하행,교대,일반,3351,오금,2025-05-30 21:00:32,1
1006,상행,신내,일반,6306,응암순환(상선),2025-05-30 21:00:32,1
1008,하행,복정,일반,8275,모란,2025-05-30 21:00:33,1
1003,하행,잠원,일반,3353,오금,2025-05-30 21:00:33,1
1003,하행,종로3가,일반,3359,오금,2025-05-30 21:00:34,1
1001,하행,대방,급행,1181,동인천,2025-05-30 21:00:34,1
1008,상행,복정,일반,8288,별내,2025-05-30 21:00:34,1
1008,상행,단대오거리,일반,8290,별내,2025-05-30 21:00:35,1
1001,상행,청량리,일반,0184,동두천,2025-05-30 21:00:35,1
1008,하행,산성,일반,8273,모란,2025-05-30 21:00:37,1
1008,상행,다산,일반,8280,별내,2025-05-30 21:00:37,1
1005,하행,영등포구청,일반,5705,마천,2025-05-30 21:00:40,1
1005,하행,우장산,일반,5707,마천,2025-05-30 21:00:40,1
1005,하행,왕십리,일반,5175,하남검단산,2025-05-30 21:00:40,1
1005,하행,광화문,일반,5177,하남검단산,2025-05-30 21:00:40,1
1003,상행,백석,일반,3352,대화,2025-05-30 21:00:40,1
1005,하행,신정(은행정),일반,5181,하남검단산,2025-05-30 21:00:40,1
1005,하행,상일동,일반,5171,하남검단산,2025-05-30 21:00:40,1
1004,상행,평촌,일반,4690,불암산,2025-05-30 21:00:41,1
1001,하행,방학,일반,0209,인천,2025-05-30 21:00:41,1
1006,하행,합정,일반,6285,봉화산,2025-05-30 21:00:42,1
1006,하행,디지털미디어시티,일반,6287,봉화산,2025-05-30 21:00:42,1
1001,상행,개봉,급행,1170,용산,2025-05-30 21:00:42,1
1001,하행,지행,일반,0215,인천,2025-05-30 21:00:43,1
1004,상행,창동,일반,4676,불암산,2025-05-30 21:00:43,1
1004,상행,미아,일반,4678,불암산,2025-05-30 21:00:43,1
1006,하행,약수,일반,6279,봉화산,2025-05-30 21:00:43,1
1004,하행,반월,일반,4681,오이도,2025-05-30 21:00:43,1
1007,상행,군자(능동),일반,7344,도봉산,2025-05-30 21:00:44,1
1007,상행,광명사거리,일반,7358,장암,2025-05-30 21:00:44,1
1007,상행,신대방삼거리,일반,7354,도봉산,2025-05-30 21:00:44,1
1001,하행,회기,일반,0205,인천,2025-05-30 21:00:44,1
1007,상행,신중동,일반,7362,장암,2025-05-30 21:00:44,1
1007,상행,도봉산,일반,7334,도봉산,2025-05-30 21:00:44,1
1007,상행,마들,일반,7336,도봉산,2025-05-30 21:00:44,1
1007,상행,먹골,일반,7340,도봉산,2025-05-30 21:00:44,1
1004,상행,충무로,일반,4196,불암산,2025-05-30 21:00:44,1
1004,상행,숙대입구,일반,4198,불암산,2025-05-30 21:00:45,1
1004,상행,신길온천,일반,4696,불암산,2025-05-30 21:00:45,1
1003,상행,화정,일반,3354,대화,2025-05-30 21:00:45,1
1004,상행,남태령,일반,4686,불암산,2025-05-30 21:00:46,1
1001,하행,녹양,일반,0813,구로,2025-05-30 21:00:47,1
1004,상행,산본,일반,4692,불암산,2025-05-30 21:00:48,1
1001,하행,금천구청,일반,0695,신창,2025-05-30 21:00:48,1
1001,하행,금천구청,일반,7033,광명,2025-05-30 21:00:48,1
1003,하행,백석,일반,3373,오금,2025-05-30 21:00:49,1
1005,상행,영등포구청,일반,5664,방화,2025-05-30 21:00:50,1
1001,하행,개봉,급행,1179,동인천,2025-05-30 21:00:50,1
1001,하행,대방,일반,0197,인천,2025-05-30 21:00:51,1
1004,상행,대공원,일반,4688,불암산,2025-05-30 21:00:51,1
1002,내선,건대입구,일반,6456,성수,2025-05-30 21:00:53,5
1002,내선,잠실,일반,8452,성수,2025-05-30 21:00:53,5
1002,내선,당산,일반,2436,성수,2025-05-30 21:00:53,5
1002,외선,영등포구청,일반,2453,성수,2025-05-30 21:00:53,5
1002,상행,도림천,일반,5684,까치산,2025-05-30 21:00:53,5
1002,내선,왕십리,일반,2418,성수,2025-05-30 21:00:53,5
1002,내선,신도림,일반,4434,신도림,2025-05-30 21:00:53,5
1003,상행,경복궁,일반,3366,대화,2025-05-30 21:00:53,1
1003,상행,약수,일반,3370,대화,2025-05-30 21:00:53,1
1003,상행,을지로3가,일반,3368,구파발,2025-05-30 21:00:53,1
1006,상행,증산(명지대앞),일반,6282,응암순환(상선),2025-05-30 21:00:53,1
1002,외선,방배,일반,8447,성수,2025-05-30 21:00:53,5
1002,내선,역삼,일반,2448,성수,2025-05-30 21:00:53,5
1007,하행,태릉입구,일반,7379,온수,2025-05-30 21:00:54,1
1006,상행,안암(고대병원앞),일반,6292,응암순환(상선),2025-05-30 21:00:54,1
1007,하행,대림,일반,7361,석남,2025-05-30 21:00:54,1
1007,하행,신중동,일반,7353,석남,2025-05-30 21:00:54,1
1007,하행,면목,일반,7377,석남,2025-05-30 21:00:54,1
1001,상행,구로,일반,1944,청량리,2025-05-30 21:00:54,1
1003,상행,잠원,일반,3374,대화,2025-05-30 21:00:54,1
1007,하행,뚝섬유원지,일반,7373,석남,2025-05-30 21:00:54,1
1007,하행,고속터미널,일반,7369,석남,2025-05-30 21:00:54,1
1003,상행,매봉,일반,3378,대화,2025-05-30 21:00:54,1
1001,하행,청량리,일반,0501,서동탄,2025-05-30 21:00:55,1
1001,하행,신설동,일반,0203,인천,2025-05-30 21:00:55,1
1003,상행,수서,일반,3382,대화,2025-05-30 21:00:56,1
1004,상행,동작,일반,4684,불암산,2025-05-30 21:00:57,1
1004,상행,동작,일반,4330,불암산,2025-05-30 21:00:57,1
1004,하행,총신대입구(이수),일반,4693,오이도,2025-05-30 21:00:57,1
1001,하행,용산,급행,1183,동인천,2025-05-30 21:00:58,1
1001,상행,제기동,일반,0686,광운대,2025-05-30 21:01:02,1
1001,하행,중동,일반,0191,인천,2025-05-30 21:01:02,1
1002,외선,봉천,일반,2449,성수,2025-05-30 21:01:03,5
1002,내선,상왕십리,일반,7420,성수,2025-05-30 21:01:03,5
1002,외선,홍대입구,일반,3455,성수,2025-05-30 21:01:03,5
1002,외선,잠실새내,일반,3441,성수,2025-05-30 21:01:03,5
1004,하행,동대문,일반,4697,오이도,2025-05-30 21:01:03,1
1004,하행,명동,일반,4187,사당,2025-05-30 21:01:03,1
1004,하행,혜화,일반,4185,사당,2025-05-30 21:01:04,1
1004,하행,미아사거리,일반,4701,오이도,2025-05-30 21:01:04,1
1004,하행,한성대입구,일반,4699,오이도,2025-05-30 21:01:04,1
1006,하행,보문,일반,6277,신내,2025-05-30 21:01:05,1
1004,하행,상계,일반,4193,사당,2025-05-30 21:01:05,1
1001,상행,독산,일반,0692,광운대,2025-05-30 21:01:06,1
1001,하행,노량진,일반,0697,천안,2025-05-30 21:01:06,1
1001,하행,신도림,일반,0497,서동탄,2025-05-30 21:01:09,1
1005,상행,왕십리,일반,5192,방화,2025-05-30 21:01:11,1
1001,상행,종로5가,일반,0490,광운대,2025-05-30 21:01:11,1
1008,상행,석촌,일반,8286,별내,2025-05-30 21:01:12,1
1001,하행,구로,일반,0195,인천,2025-05-30 21:01:13,1
1003,하행,경찰병원,일반,3343,오금,2025-05-30 21:01:13,1
1001,하행,오류동,일반,0193,인천,2025-05-30 21:01:13,1
1003,하행,대치,일반,3347,오금,2025-05-30 21:01:13,1
1003,하행,수서,일반,3345,오금,2025-05-30 21:01:13,1
1007,하행,군자(능동),일반,7375,온수,2025-05-30 21:01:15,1
1003,하행,을지로3가,일반,3359,오금,2025-05-30 21:01:15,1
1003,하행,경복궁,일반,3361,수서,2025-05-30 21:01:16,1
1006,상행,봉화산,일반,6296,응암순환(상선),2025-05-30 21:01:16,1
1006,상행,청구,일반,6290,응암순환(상선),2025-05-30 21:01:16,1
1006,상행,석계,일반,6294,응암순환(상선),2025-05-30 21:01:16,1
1006,상행,이태원,일반,6288,응암순환(상선),2025-05-30 21:01:16,1
1003,상행,구파발,일반,3356,구파발,2025-05-30 21:01:17,1
1003,상행,구파발,일반,3360,구파발,2025-05-30 21:01:17,1
1002,내선,홍대입구,일반,3432,성수,2025-05-30 21:01:18,5
1002,내선,잠실새내,일반,2450,성수,2025-05-30 21:01:18,5
1002,하행,양천구청,일반,5681,신도림지선,2025-05-30 21:01:18,5
1001,하행,도원,일반,0187,인천,2025-05-30 21:01:18,1
1002,내선,충정로,일반,7428,성수,2025-05-30 21:01:18,5
1008,하행,암사,일반,8281,모란,2025-05-30 21:01:19,1
1004,하행,경마공원,일반,4689,오이도,2025-05-30 21:01:20,1
1004,상행,쌍문,일반,4188,불암산,2025-05-30 21:01:22,1
1004,상행,성신여대입구,일반,4194,불암산,2025-05-30 21:01:23,1
1004,상행,회현,일반,4330,불암산,2025-05-30 21:01:24,1
1001,하행,소요산,일반,0217,인천,2025-05-30 21:01:24,1
1008,하행,잠실,일반,8279,모란,2025-05-30 21:01:25,1
1001,상행,구일,일반,0196,양주,2025-05-30 21:01:26,1
1004,상행,상록수,일반,4694,불암산,2025-05-30 21:01:26,1
1006,하행,공덕,일반,6283,신내,2025-05-30 21:01:27,1
1003,하행,화정,일반,3371,수서,2025-05-30 21:01:27,1
1001,상행,종로3가,일반,0188,광운대,2025-05-30 21:01:27,1
1006,하행,불광,일반,6291,봉화산,2025-05-30 21:01:27,1
1006,하행,이태원,일반,6281,봉화산,2025-05-30 21:01:27,1
1006,하행,상월곡(한국과학기술연구원),일반,6275,봉화산,2025-05-30 21:01:27,1
1006,하행,화랑대(서울여대입구),일반,6273,봉화산,2025-05-30 21:01:28,1
1001,상행,대방,급행,1168,용산,2025-05-30 21:01:29,1
1005,상행,방화,일반,5660,방화,2025-05-30 21:01:31,1
1005,상행,둔촌동,일반,5672,방화,2025-05-30 21:01:31,1
1005,상행,동대문역사문화공원,일반,5668,방화,2025-05-30 21:01:31,1
1001,상행,회룡,일반,0176,연천,2025-05-30 21:01:31,1
1005,상행,여의도,일반,5188,방화,2025-05-30 21:01:31,1
1005,상행,상일동,일반,5196,방화,2025-05-30 21:01:31,1
1001,상행,용산,일반,0192,소요산,2025-05-30 21:01:32,1
1004,상행,총신대입구(이수),일반,4200,불암산,2025-05-30 21:01:32,1
1001,상행,외대앞,일반,0182,양주,2025-05-30 21:01:33,1
1003,상행,녹번,일반,3362,대화,2025-05-30 21:01:34,1
1008,하행,별내,일반,8287,모란,2025-05-30 21:01:34,1
1007,하행,광명사거리,일반,7359,온수,2025-05-30 21:01:35,1
1004,하행,정부과천청사,일반,4691,오이도,2025-05-30 21:01:35,1
1007,하행,학동,일반,7371,온수,2025-05-30 21:01:35,1
1003,상행,교대,일반,3376,대화,2025-05-30 21:01:35,1
1003,상행,신사,일반,3374,대화,2025-05-30 21:01:35,1
1007,하행,총신대입구(이수),일반,7367,온수,2025-05-30 21:01:35,1
1008,하행,수진,일반,8271,모란,2025-05-30 21:01:36,1
1003,상행,학여울,일반,3380,구파발,2025-05-30 21:01:36,1
1009,상행,선유도,일반,9216,중앙보훈병원,2025-05-30 21:01:36,1
1009,상행,여의도,급행,9702,중앙보훈병원,2025-05-30 21:01:36,1
1004,하행,동작,일반,4695,오이도,2025-05-30 21:01:37,1
1001,하행,백운,일반,0189,인천,2025-05-30 21:01:38,1
1006,상행,망원,일반,6284,응암순환(상선),2025-05-30 21:01:38,1
1003,하행,지축,일반,3367,오금,2025-05-30 21:01:40,1
1005,하행,송정,일반,5183,하남검단산,2025-05-30 21:01:41,1
1002,상행,신설동,일반,1688,성수지선,2025-05-30 21:01:43,5
1002,외선,신당,일반,8461,성수,2025-05-30 21:01:43,5
1004,하행,숙대입구,일반,4495,오이도,2025-05-30 21:01:43,1
1004,하행,미아,일반,4189,사당,2025-05-30 21:01:44,1
1008,상행,장지,일반,8288,별내,2025-05-30 21:01:44,1
1004,하행,성신여대입구,일반,4191,사당,2025-05-30 21:01:44,1
1004,하행,창동,일반,4703,오이도,2025-05-30 21:01:45,1
1007,상행,면목,일반,7342,도봉산,2025-05-30 21:01:45,1
1004,하행,쌍문,일반,4331,안산,2025-05-30 21:01:45,1
1007,상행,중계,일반,7338,장암,2025-05-30 21:01:45,1
1007,상행,대림,일반,7356,도봉산,2025-05-30 21:01:45,1
1007,상행,강남구청,일반,7348,도봉산,2025-05-30 21:01:45,1
1008,하행,가락시장,일반,8277,모란,2025-05-30 21:01:45,1
1008,상행,"남한산성입구(성남법원,검찰청)",일반,8290,별내,2025-05-30 21:01:47,1
1002,내선,성수,일반,8458,성수,2025-05-30 21:01:48,3
1008,하행,"남한산성입구(성남법원,검찰청)",일반,8273,모란,2025-05-30 21:01:48,1
1001,상행,구로,급행,1270,구로,2025-05-30 21:01:50,1
1008,상행,장자호수공원,일반,8282,별내,2025-05-30 21:01:50,1
1001,상행,간석,일반,0204,소요산,2025-05-30 21:01:52,1
1001,상행,석수,일반,0494,광운대,2025-05-30 21:01:52,1
1002,내선,뚝섬,일반,6416,성수,2025-05-30 21:01:53,3
1002,내선,교대,일반,4446,신도림,2025-05-30 21:01:53,5
1002,하행,신답,일반,1685,신설동,2025-05-30 21:01:53,5
1001,상행,신설동,일반,0186,양주,2025-05-30 21:01:53,1
1003,하행,매봉,일반,3349,오금,2025-05-30 21:01:53,1
1001,상행,오류동,일반,0198,의정부,2025-05-30 21:01:53,1
1009,하행,신논현,일반,9211,개화,2025-05-30 21:01:54,1
1009,하행,선정릉,급행,9693,김포공항,2025-05-30 21:01:54,1
1008,하행,동구릉,일반,8285,모란,2025-05-30 21:01:55,1
1003,하행,연신내,일반,3365,오금,2025-05-30 21:01:55,1
1003,하행,약수,일반,3357,오금,2025-05-30 21:01:55,1
1007,하행,신풍,일반,7363,온수,2025-05-30 21:01:56,1
1003,하행,홍제,일반,3363,오금,2025-05-30 21:01:57,1
1001,상행,역곡,급행,1172,구로,2025-05-30 21:01:58,1
1001,하행,신도림,일반,7035,광명,2025-05-30 21:01:59,1
1001,하행,동묘앞,일반,0203,인천,2025-05-30 21:01:59,1
1001,하행,석계,일반,0207,인천,2025-05-30 21:02:00,1
1005,하행,청구,일반,5701,마천,2025-05-30 21:02:02,1
1005,하행,둔촌동,일반,5697,마천,2025-05-30 21:02:02,1
1005,하행,목동,일반,5181,하남검단산,2025-05-30 21:02:02,1
1005,하행,군자(능동),일반,5699,마천,2025-05-30 21:02:02,1
1005,하행,광나루(장신대),일반,5173,하남검단산,2025-05-30 21:02:02,1
1005,하행,여의나루,일반,5179,하남검단산,2025-05-30 21:02:02,1
1005,하행,마장,일반,5175,하남검단산,2025-05-30 21:02:02,1
1005,하행,애오개,일반,5703,마천,2025-05-30 21:02:02,1
1004,상행,한성대입구,일반,4680,불암산,2025-05-30 21:02:03,1
1004,상행,혜화,일반,4192,불암산,2025-05-30 21:02:03,1
1004,상행,동대문,일반,4682,불암산,2025-05-30 21:02:03,1
1001,상행,월계,일반,0180,소요산,2025-05-30 21:02:03,1
1009,하행,동작,급행,9691,김포공항,2025-05-30 21:02:03,1
1001,상행,백운,일반,0202,양주,2025-05-30 21:02:04,1
1004,상행,신용산,일반,4202,불암산,2025-05-30 21:02:05,1
1007,상행,고속터미널,일반,7350,도봉산,2025-05-30 21:02:06,1
1007,상행,삼산체육관,일반,7364,도봉산,2025-05-30 21:02:06,1
1001,하행,종로5가,일반,0699,신창,2025-05-30 21:02:07,1
1004,상행,수리산,일반,4334,불암산,2025-05-30 21:02:07,1
1002,외선,뚝섬,일반,2463,성수,2025-05-30 21:02:08,5
1002,내선,이대,일반,6430,성수,2025-05-30 21:02:08,5
1002,외선,아현,일반,2457,성수,2025-05-30 21:02:08,5
1002,내선,방배,일반,3444,성수,2025-05-30 21:02:08,5
1002,외선,구로디지털단지,일반,8451,성수,2025-05-30 21:02:08,5
1002,내선,을지로4가,일반,3424,성수,2025-05-30 21:02:08,5
1002,내선,신당,일반,6422,성수,2025-05-30 21:02:08,5
1005,상행,우장산,일반,5662,방화,2025-05-30 21:02:12,1
1005,상행,애오개,일반,5666,방화,2025-05-30 21:02:12,1
1003,하행,주엽,일반,3375,오금,2025-05-30 21:02:12,1
1005,상행,신정(은행정),일반,5186,방화,2025-05-30 21:02:12,1
1005,상행,마곡,일반,5184,방화,2025-05-30 21:02:12,1
1005,상행,광화문,일반,5190,방화,2025-05-30 21:02:12,1
1005,상행,장한평,일반,5670,방화,2025-05-30 21:02:12,1
1005,상행,광나루(장신대),일반,5194,방화,2025-05-30 21:02:12,1
1003,상행,홍제,일반,3364,구파발,2025-05-30 21:02:13,1
1003,상행,동대입구,일반,3370,대화,2025-05-30 21:02:14,1
1003,상행,종로3가,일반,3368,구파발,2025-05-30 21:02:14,1
1003,상행,옥수,일반,3372,구파발,2025-05-30 21:02:14,1
1003,상행,양재,일반,3378,대화,2025-05-30 21:02:15,1
1007,하행,숭실대입구(살피재),일반,7365,석남,2025-05-30 21:02:16,1
1007,하행,중계,일반,7381,석남,2025-05-30 21:02:16,1
1001,하행,용산,일반,0199,인천,2025-05-30 21:02:16,1
1003,상행,경찰병원,일반,3384,대화,2025-05-30 21:02:17,1
1001,상행,부평,급행,1174,용산,2025-05-30 21:02:17,1
1002,내선,강변,일반,2454,성수,2025-05-30 21:02:18,5
1002,외선,강남,일반,2445,성수,2025-05-30 21:02:18,5
1002,외선,성수,일반,2431,성수,2025-05-30 21:02:18,3
1001,하행,금정,급행,1951,신창,2025-05-30 21:02:19,1
1001,상행,명학,일반,0496,광운대,2025-05-30 21:02:20,1
1001,하행,신길,급행,1181,동인천,2025-05-30 21:02:20,1
1004,상행,경마공원,일반,4688,불암산,2025-05-30 21:02:21,1
1001,상행,주안,급행,1176,구로,2025-05-30 21:02:22,1
1004,하행,신용산,일반,4327,안산,2025-05-30 21:02:23,1
1001,상행,도봉,일반,0178,의정부,2025-05-30 21:02:23,1
1004,하행,동대문역사문화공원,일반,4697,오이도,2025-05-30 21:02:24,1
1007,상행,건대입구,일반,7346,장암,2025-05-30 21:02:26,1
1007,상행,남성,일반,7352,장암,2025-05-30 21:02:26,1
1005,하행,강일,일반,5171,하남검단산,2025-05-30 21:02:27,1
1001,하행,세마,일반,0691,천안,2025-05-30 21:02:28,1
1002,상행,까치산,일반,5682,까치산,2025-05-30 21:02:28,3
1001,하행,구일,일반,0195,인천,2025-05-30 21:02:29,1
1001,하행,회룡,일반,0211,인천,2025-05-30 21:02:29,1
1001,상행,대방,일반,0690,광운대,2025-05-30 21:02:30,1
1001,하행,의왕,일반,0693,천안,2025-05-30 21:02:31,1
1008,하행,천호(풍납토성),일반,8281,모란,2025-05-30 21:02:31,1
1003,하행,고속터미널,일반,3353,오금,2025-05-30 21:02:33,1
1006,하행,응암순환(상선),일반,6293,봉화산,2025-05-30 21:02:33,1
1003,하행,남부터미널,일반,3351,오금,2025-05-30 21:02:33,1
1001,상행,부천,일반,0200,연천,2025-05-30 21:02:33,1
1003,하행,학여울,일반,3347,오금,2025-05-30 21:02:33,1
1003,하행,압구정,일반,3355,수서,2025-05-30 21:02:34,1
1003,하행,충무로,일반,3359,오금,2025-05-30 21:02:34,1
1006,하행,청구,일반,6279,봉화산,2025-05-30 21:02:34,1
1006,하행,월드컵경기장(성산),일반,6287,봉화산,2025-05-30 21:02:34,1
1007,하행,사가정,일반,7377,석남,2025-05-30 21:02:36,1
1007,하행,남구로,일반,7361,석남,2025-05-30 21:02:36,1
1004,하행,대야미,일반,4685,오이도,2025-05-30 21:02:36,1
1001,하행,진위,일반,0689,신창,2025-05-30 21:02:36,1
1007,하행,먹골,일반,7379,온수,2025-05-30 21:02:36,1
1001,하행,군포,일반,0495,서동탄,2025-05-30 21:02:37,1
1001,하행,신길,일반,0197,인천,2025-05-30 21:02:38,1
