subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1001,상행,서울,일반,0468,광운대,2025-05-30 17:09:05,1
1001,하행,도봉산,일반,0159,인천,2025-05-30 17:09:07,1
1003,하행,마두,일반,3279,오금,2025-05-30 17:09:11,1
1003,상행,화정,일반,3262,대화,2025-05-30 17:09:12,1
1008,상행,장지,일반,8210,별내,2025-05-30 17:09:13,1
1001,하행,서정리,일반,0665,신창,2025-05-30 17:09:13,1
1008,하행,산성,일반,8193,모란,2025-05-30 17:09:14,1
1001,상행,온수,일반,0142,연천,2025-05-30 17:09:15,1
1003,상행,연신내,일반,3266,대화,2025-05-30 17:09:17,1
1008,하행,복정,일반,8195,모란,2025-05-30 17:09:19,1
1008,상행,동구릉,일반,8200,별내,2025-05-30 17:09:23,1
1001,상행,부평,급행,1116,용산,2025-05-30 17:09:23,1
1001,상행,동대문,일반,0660,광운대,2025-05-30 17:09:25,1
1003,상행,불광,일반,3268,대화,2025-05-30 17:09:25,1
1001,상행,신이문,일반,0126,연천,2025-05-30 17:09:26,1
1001,상행,동암,일반,0148,양주,2025-05-30 17:09:28,1
1001,상행,송내,일반,0146,의정부,2025-05-30 17:09:29,1
1001,하행,신길,급행,1119,동인천,2025-05-30 17:09:30,1
1001,하행,신이문,일반,0155,인천,2025-05-30 17:09:35,1
1001,상행,신길,일반,0138,동두천,2025-05-30 17:09:35,1
1001,하행,의정부,일반,0161,인천,2025-05-30 17:09:36,1
1005,하행,하남시청,일반,5121,하남검단산,2025-05-30 17:09:37,1
1001,하행,녹천,일반,0157,인천,2025-05-30 17:09:37,1
1008,상행,단대오거리,일반,8214,별내,2025-05-30 17:09:39,1
1003,하행,불광,일반,3265,오금,2025-05-30 17:09:39,1
1003,하행,불광,일반,3263,오금,2025-05-30 17:09:39,1
1004,상행,산본,일반,4642,불암산,2025-05-30 17:09:40,1
1001,상행,병점,일반,0670,광운대,2025-05-30 17:09:40,1
1001,상행,영등포,급행,1420,용산,2025-05-30 17:09:40,1
1001,하행,독산,일반,0671,신창,2025-05-30 17:09:40,1
1001,하행,제물포,일반,0137,인천,2025-05-30 17:09:43,1
1004,상행,반월,일반,4324,불암산,2025-05-30 17:09:44,1
1001,하행,백운,일반,0139,인천,2025-05-30 17:09:45,1
1004,하행,총신대입구(이수),일반,4639,오이도,2025-05-30 17:09:47,1
1008,상행,암사,일반,8204,별내,2025-05-30 17:09:49,1
1001,상행,천안,일반,0754,병점,2025-05-30 17:09:50,1
1008,상행,장자호수공원,일반,8202,별내,2025-05-30 17:09:50,1
1003,하행,대화,일반,3283,오금,2025-05-30 17:09:51,1
1001,상행,제물포,일반,0152,연천,2025-05-30 17:09:52,1
1004,하행,오이도,일반,4623,오이도,2025-05-30 17:09:52,1
1004,하행,오이도,일반,4625,오이도,2025-05-30 17:09:52,1
1001,상행,명학,일반,0472,광운대,2025-05-30 17:09:52,1
1001,하행,종각,일반,0151,인천,2025-05-30 17:09:52,1
1001,하행,서울,일반,0673,천안,2025-05-30 17:09:53,1
1004,상행,정왕,일반,4646,불암산,2025-05-30 17:09:56,1
1001,상행,노량진,일반,1934,청량리,2025-05-30 17:09:57,1
1001,상행,노량진,일반,0136,동묘앞,2025-05-30 17:09:57,1
1008,상행,석촌,일반,8208,별내,2025-05-30 17:09:57,1
1008,상행,산성,일반,8212,별내,2025-05-30 17:09:57,1
1001,상행,영등포,일반,0470,동묘앞,2025-05-30 17:09:58,1
1004,하행,상록수,일반,4629,오이도,2025-05-30 17:09:59,1
1003,하행,연신내,일반,3267,오금,2025-05-30 17:10:00,1
1001,상행,화서,일반,0474,광운대,2025-05-30 17:10:00,1
1001,하행,성환,급행,1935,천안,2025-05-30 17:10:02,1
1008,하행,가락시장,일반,8197,모란,2025-05-30 17:10:04,1
1001,상행,의왕,일반,0668,광운대,2025-05-30 17:10:05,1
1001,상행,개봉,급행,1114,용산,2025-05-30 17:10:10,1
1001,하행,소사,일반,0143,인천,2025-05-30 17:10:11,1
1001,상행,종로3가,일반,0662,청량리,2025-05-30 17:10:13,1
1003,상행,경복궁,일반,3272,대화,2025-05-30 17:10:15,1
1008,하행,다산,일반,8205,모란,2025-05-30 17:10:15,1
1003,상행,충무로,일반,3276,대화,2025-05-30 17:10:15,1
1001,하행,시청,일반,0147,인천,2025-05-30 17:10:16,1
1003,상행,옥수,일반,3278,대화,2025-05-30 17:10:16,1
1003,상행,잠원,일반,3280,대화,2025-05-30 17:10:16,1
1003,상행,양재,일반,3284,대화,2025-05-30 17:10:17,1
1004,하행,선바위,일반,4637,오이도,2025-05-30 17:10:17,1
1004,하행,수리산,일반,4631,오이도,2025-05-30 17:10:17,1
1004,하행,회현,일반,4127,사당,2025-05-30 17:10:18,1
1004,하행,동대문,일반,4643,오이도,2025-05-30 17:10:18,1
1004,하행,숙대입구,일반,4641,오이도,2025-05-30 17:10:18,1
1003,상행,오금,일반,3292,구파발,2025-05-30 17:10:18,1
1001,상행,회룡,일반,0122,동두천,2025-05-30 17:10:19,1
1004,하행,미아,일반,4131,사당,2025-05-30 17:10:19,1
1004,하행,창동,일반,4649,오이도,2025-05-30 17:10:19,1
1004,하행,상계,일반,4135,사당,2025-05-30 17:10:20,1
1003,하행,구파발,일반,3269,오금,2025-05-30 17:10:22,1
1001,하행,회기,일반,0675,천안,2025-05-30 17:10:24,1
1005,상행,미사,일반,5152,방화,2025-05-30 17:10:24,1
1008,하행,"남한산성입구(성남법원,검찰청)",일반,8193,모란,2025-05-30 17:10:26,1
1001,하행,용산,일반,0149,인천,2025-05-30 17:10:27,1
1005,상행,개화산,일반,5138,방화,2025-05-30 17:10:27,1
1005,상행,서대문,일반,5144,방화,2025-05-30 17:10:27,1
1005,상행,개롱,일반,5628,방화,2025-05-30 17:10:27,1
1005,상행,명일,일반,5150,방화,2025-05-30 17:10:27,1
1005,상행,마천,일반,5632,방화,2025-05-30 17:10:27,1
1008,상행,문정,일반,8210,별내,2025-05-30 17:10:27,1
1006,하행,응암순환(상선),일반,6217,신내,2025-05-30 17:10:27,1
1005,상행,신길,일반,5142,방화,2025-05-30 17:10:27,1
1004,하행,안산,일반,4627,오이도,2025-05-30 17:10:28,1
1006,하행,돌곶이,일반,6201,봉화산,2025-05-30 17:10:28,1
1006,하행,약수,일반,6205,봉화산,2025-05-30 17:10:28,1
1006,하행,대흥(서강대앞),일반,6209,신내,2025-05-30 17:10:28,1
1006,하행,망원,일반,6211,봉화산,2025-05-30 17:10:28,1
1001,상행,청량리,일반,0820,양주,2025-05-30 17:10:30,1
1001,상행,청량리,일반,1932,청량리,2025-05-30 17:10:30,1
1001,하행,안양,일반,0471,서동탄,2025-05-30 17:10:32,1
1001,하행,종로3가,일반,1941,신창,2025-05-30 17:10:32,1
1001,하행,청량리,일반,0153,인천,2025-05-30 17:10:32,1
1001,하행,동대문,일반,0477,서동탄,2025-05-30 17:10:32,1
1007,상행,뚝섬유원지,일반,7248,장암,2025-05-30 17:10:33,1
1007,상행,석남,일반,7278,도봉산,2025-05-30 17:10:33,1
1007,상행,석남,일반,7282,도봉산,2025-05-30 17:10:33,1
1007,상행,마들,일반,7238,도봉산,2025-05-30 17:10:33,1
1007,상행,총신대입구(이수),일반,7254,도봉산,2025-05-30 17:10:33,1
1007,상행,온수,일반,7266,도봉산,2025-05-30 17:10:33,1
1007,상행,숭실대입구(살피재),일반,7256,장암,2025-05-30 17:10:33,1
1007,상행,삼산체육관,일반,7272,도봉산,2025-05-30 17:10:33,1
1004,상행,수유,일반,4138,불암산,2025-05-30 17:10:34,1
1001,상행,아산,일반,0676,광운대,2025-05-30 17:10:34,1
1004,상행,미아사거리,일반,4628,불암산,2025-05-30 17:10:34,1
1003,하행,일원,일반,3247,오금,2025-05-30 17:10:34,1
1004,상행,동작,일반,4634,불암산,2025-05-30 17:10:35,1
1004,상행,동대문역사문화공원,일반,4140,불암산,2025-05-30 17:10:35,1
1004,상행,동작,일반,4636,불암산,2025-05-30 17:10:35,1
1001,상행,전곡,일반,0112,연천,2025-05-30 17:10:35,1
1004,상행,서울,일반,4142,불암산,2025-05-30 17:10:35,1
1003,상행,대화,일반,3256,대화,2025-05-30 17:10:35,1
1003,상행,대화,일반,3258,대화,2025-05-30 17:10:35,1
1001,하행,송내,급행,1115,동인천,2025-05-30 17:10:36,1
1003,하행,을지로3가,일반,3257,오금,2025-05-30 17:10:36,1
1005,하행,화곡,일반,5659,마천,2025-05-30 17:10:37,1
1005,하행,종로3가,일반,5649,마천,2025-05-30 17:10:37,1
1005,하행,발산,일반,5135,하남검단산,2025-05-30 17:10:37,1
1005,하행,서대문,일반,5129,하남검단산,2025-05-30 17:10:37,1
1005,하행,오금,일반,5639,마천,2025-05-30 17:10:37,1
1005,하행,목동,일반,5133,하남검단산,2025-05-30 17:10:37,1
1005,하행,여의나루,일반,5131,하남검단산,2025-05-30 17:10:37,1
1005,하행,마천,일반,5637,마천,2025-05-30 17:10:37,1
1005,하행,송정,일반,5661,마천,2025-05-30 17:10:37,1
1005,하행,광나루(장신대),일반,5125,하남검단산,2025-05-30 17:10:37,1
1003,하행,독립문,일반,3261,오금,2025-05-30 17:10:37,1
1005,하행,굽은다리(강동구민회관앞),일반,5123,하남검단산,2025-05-30 17:10:37,1
1005,하행,강동,일반,5641,마천,2025-05-30 17:10:37,1
1005,하행,공덕,일반,5653,마천,2025-05-30 17:10:37,1
1005,하행,영등포시장,일반,5655,마천,2025-05-30 17:10:37,1
1005,하행,마장,일반,5645,마천,2025-05-30 17:10:37,1
1005,하행,방화,일반,5139,하남검단산,2025-05-30 17:10:37,1
1006,상행,한강진,일반,6216,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,망원,일반,6210,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,석계,일반,6224,응암순환(상선),2025-05-30 17:10:39,1
1001,상행,남영,일반,0134,양주,2025-05-30 17:10:39,1
1006,상행,봉화산,일반,6228,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,신내,일반,6240,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,월곡(동덕여대),일반,6222,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,디지털미디어시티,일반,6208,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,청구,일반,6218,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,신내,일반,6232,응암순환(상선),2025-05-30 17:10:39,1
1006,상행,봉화산,일반,6226,응암순환(상선),2025-05-30 17:10:39,1
1001,상행,소사,일반,0144,동두천,2025-05-30 17:10:40,1
1001,하행,신길,일반,0473,서동탄,2025-05-30 17:10:40,1
1001,하행,온수,일반,1615,인천,2025-05-30 17:10:41,1
1005,하행,하남검단산,일반,5121,하남검단산,2025-05-30 17:10:41,1
1002,외선,삼성,일반,2321,성수,2025-05-30 17:10:42,5
1002,외선,구로디지털단지,일반,2335,성수,2025-05-30 17:10:42,5
1002,외선,을지로입구,일반,3349,성수,2025-05-30 17:10:42,5
1002,외선,신림,일반,2333,성수,2025-05-30 17:10:42,5
1002,내선,건대입구,일반,2328,성수,2025-05-30 17:10:42,5
1002,외선,홍대입구,일반,3345,성수,2025-05-30 17:10:42,5
1004,하행,과천,일반,4635,오이도,2025-05-30 17:10:42,1
1004,상행,오이도,일반,4648,불암산,2025-05-30 17:10:42,1
1002,외선,역삼,일반,2323,성수,2025-05-30 17:10:42,5
1002,외선,잠실나루,일반,2319,성수,2025-05-30 17:10:42,5
1002,내선,교대,일반,3602,성수,2025-05-30 17:10:42,5
1002,내선,을지로4가,일반,3294,성수,2025-05-30 17:10:42,5
1002,내선,한양대,일반,3290,성수,2025-05-30 17:10:42,5
1002,내선,신당,일반,2292,성수,2025-05-30 17:10:42,5
1002,내선,잠실,일반,3324,성수,2025-05-30 17:10:42,5
1002,외선,신도림,일반,2337,성수,2025-05-30 17:10:42,5
1002,내선,충정로,일반,2296,성수,2025-05-30 17:10:42,5
1002,외선,당산,일반,2343,성수,2025-05-30 17:10:42,5
1002,외선,이대,일반,2341,성수,2025-05-30 17:10:42,5
1002,외선,낙성대,일반,8329,성수,2025-05-30 17:10:42,5
1002,내선,봉천,일반,3310,성수,2025-05-30 17:10:42,5
1002,외선,신당,일반,8353,성수,2025-05-30 17:10:42,5
1002,내선,대림,일반,2306,성수,2025-05-30 17:10:42,5
1002,하행,양천구청,일반,5635,신도림지선,2025-05-30 17:10:42,5
1002,내선,신촌,일반,3298,성수,2025-05-30 17:10:42,5
1002,내선,문래,일반,3304,성수,2025-05-30 17:10:42,5
1002,내선,신대방,일반,3308,성수,2025-05-30 17:10:42,5
1002,내선,낙성대,일반,2312,성수,2025-05-30 17:10:42,5
1002,상행,신설동,일반,1638,성수지선,2025-05-30 17:10:42,5
1002,외선,을지로4가,일반,2351,성수,2025-05-30 17:10:42,5
1007,하행,장암,일반,7295,석남,2025-05-30 17:10:43,1
1007,하행,가산디지털단지,일반,7267,석남,2025-05-30 17:10:43,1
1007,하행,신풍,일반,7269,석남,2025-05-30 17:10:43,1
1007,하행,장암,일반,7299,석남,2025-05-30 17:10:43,1
1004,상행,평촌,일반,4640,불암산,2025-05-30 17:10:43,1
1007,하행,온수,일반,7263,석남,2025-05-30 17:10:43,1
1007,하행,장승배기,일반,7271,석남,2025-05-30 17:10:43,1
1007,하행,상봉,일반,7285,석남,2025-05-30 17:10:43,1
1007,하행,태릉입구,일반,7287,석남,2025-05-30 17:10:43,1
1007,하행,상동,일반,7259,석남,2025-05-30 17:10:43,1
1007,하행,부평구청,일반,7257,석남,2025-05-30 17:10:43,1
1001,상행,신설동,일반,0130,의정부,2025-05-30 17:10:43,1
1004,상행,한대앞,일반,4644,불암산,2025-05-30 17:10:45,1
1004,상행,대공원,일반,4638,불암산,2025-05-30 17:10:45,1
1001,하행,노량진,일반,0475,서동탄,2025-05-30 17:10:45,1
1008,하행,남위례,일반,8195,모란,2025-05-30 17:10:47,1
1005,상행,천호(풍납토성),일반,5626,방화,2025-05-30 17:10:47,1
1005,상행,오목교(목동운동장앞),일반,5618,방화,2025-05-30 17:10:47,1
1005,상행,마포,일반,5620,방화,2025-05-30 17:10:47,1
1005,상행,왕십리,일반,5146,방화,2025-05-30 17:10:47,1
1001,하행,동암,급행,1113,동인천,2025-05-30 17:10:49,1
1008,상행,별내,일반,8198,별내,2025-05-30 17:10:49,1
1006,하행,증산(명지대앞),일반,6213,신내,2025-05-30 17:10:50,1
1006,하행,안암(고대병원앞),일반,6203,신내,2025-05-30 17:10:50,1
1006,하행,이태원,일반,6207,봉화산,2025-05-30 17:10:50,1
1006,하행,연신내,일반,6215,봉화산,2025-05-30 17:10:50,1
1001,상행,구로,일반,0140,양주,2025-05-30 17:10:51,1
1004,하행,범계,일반,4633,오이도,2025-05-30 17:10:53,1
1002,하행,용두,일반,1635,신설동,2025-05-30 17:10:57,5
1003,상행,대치,일반,3286,구파발,2025-05-30 17:10:57,1
1002,내선,강남,일반,2318,성수,2025-05-30 17:10:57,5
1002,외선,서울대입구,일반,2331,성수,2025-05-30 17:10:57,5
1002,내선,홍대입구,일반,2300,성수,2025-05-30 17:10:57,5
1001,상행,방학,일반,0124,양주,2025-05-30 17:10:58,1
1009,하행,둔촌오륜,일반,9155,개화,2025-05-30 17:11:00,1
1008,상행,남위례,일반,8212,별내,2025-05-30 17:11:00,1
1001,하행,동인천,급행,1203,동인천,2025-05-30 17:11:02,1
1001,하행,세류,일반,0667,신창,2025-05-30 17:11:03,1
1007,하행,논현,일반,7277,석남,2025-05-30 17:11:03,1
1007,하행,건대입구,일반,7281,석남,2025-05-30 17:11:03,1
1003,상행,대곡,일반,3262,대화,2025-05-30 17:11:04,1
1001,상행,평택,급행,1940,청량리,2025-05-30 17:11:05,1
1003,하행,삼송,일반,3271,오금,2025-05-30 17:11:05,1
1001,하행,수원,일반,0469,서동탄,2025-05-30 17:11:05,1
1001,하행,인천,일반,0135,인천,2025-05-30 17:11:07,1
1001,하행,보산,일반,0167,인천,2025-05-30 17:11:07,1
1001,상행,수원,급행,1938,청량리,2025-05-30 17:11:08,1
1004,상행,명동,일반,4632,불암산,2025-05-30 17:11:08,1
1004,상행,창동,일반,4626,불암산,2025-05-30 17:11:08,1
1008,상행,수진,일반,8216,별내,2025-05-30 17:11:09,1
1001,하행,의왕,급행,1937,천안,2025-05-30 17:11:10,1
1007,상행,반포,일반,7252,장암,2025-05-30 17:11:13,1
1007,상행,상봉,일반,7244,장암,2025-05-30 17:11:13,1
1007,상행,강남구청,일반,7250,도봉산,2025-05-30 17:11:13,1
1007,상행,신대방삼거리,일반,7258,도봉산,2025-05-30 17:11:14,1
1007,상행,철산,일반,7262,도봉산,2025-05-30 17:11:14,1
1007,상행,부천종합운동장,일반,7268,도봉산,2025-05-30 17:11:14,1
1003,하행,신사,일반,3253,오금,2025-05-30 17:11:15,1
1003,하행,매봉,일반,3249,오금,2025-05-30 17:11:15,1
1003,하행,충무로,일반,3257,오금,2025-05-30 17:11:16,1
1003,하행,옥수,일반,3255,오금,2025-05-30 17:11:16,1
1004,하행,동작,일반,4125,사당,2025-05-30 17:11:17,1
1003,하행,홍제,일반,3263,오금,2025-05-30 17:11:17,1
1001,상행,직산,일반,0674,광운대,2025-05-30 17:11:17,1
1008,상행,다산,일반,8200,별내,2025-05-30 17:11:17,1
1003,하행,안국,일반,3259,오금,2025-05-30 17:11:17,1
1005,하행,김포공항,일반,5137,하남검단산,2025-05-30 17:11:18,1
1001,상행,백운,일반,0148,양주,2025-05-30 17:11:18,1
1001,상행,동묘앞,일반,0660,광운대,2025-05-30 17:11:20,1
1001,하행,중동,일반,0141,인천,2025-05-30 17:11:20,1
1008,상행,"남한산성입구(성남법원,검찰청)",일반,8214,별내,2025-05-30 17:11:20,1
1002,외선,한양대,일반,2355,성수,2025-05-30 17:11:22,5
1002,외선,잠실,일반,3317,성수,2025-05-30 17:11:22,5
1002,외선,문래,일반,8339,성수,2025-05-30 17:11:22,5
1002,내선,강변,일반,8332,성수,2025-05-30 17:11:22,5
1002,외선,서초,일반,2325,성수,2025-05-30 17:11:22,5
1006,상행,효창공원앞,일반,6214,응암순환(상선),2025-05-30 17:11:23,1
1006,상행,광흥창,일반,6212,응암순환(상선),2025-05-30 17:11:23,1
1007,하행,장암,일반,7305,석남,2025-05-30 17:11:24,1
1006,상행,창신,일반,6220,응암순환(상선),2025-05-30 17:11:24,1
1004,하행,길음,일반,4645,오이도,2025-05-30 17:11:25,1
1001,상행,덕계,일반,0118,소요산,2025-05-30 17:11:25,1
1004,하행,노원,일반,4135,사당,2025-05-30 17:11:26,1
1001,하행,영등포,급행,1119,동인천,2025-05-30 17:11:26,1
1008,상행,강동구청,일반,8206,별내,2025-05-30 17:11:26,1
1004,하행,수유,일반,4647,오이도,2025-05-30 17:11:26,1
1005,상행,을지로4가,일반,5622,방화,2025-05-30 17:11:28,1
1005,상행,아차산(어린이대공원후문),일반,5148,방화,2025-05-30 17:11:28,1
1009,하행,고속터미널,일반,9149,개화,2025-05-30 17:11:28,1
1003,상행,연신내,일반,3268,대화,2025-05-30 17:11:28,1
1005,상행,답십리,일반,5624,방화,2025-05-30 17:11:28,1
1005,상행,오금,일반,5628,방화,2025-05-30 17:11:28,1
1009,상행,종합운동장,급행,9638,중앙보훈병원,2025-05-30 17:11:28,1
1005,상행,마곡,일반,5616,방화,2025-05-30 17:11:28,1
1009,상행,노량진,일반,9154,중앙보훈병원,2025-05-30 17:11:28,1
1001,하행,도봉,일반,0159,인천,2025-05-30 17:11:29,1
1001,하행,동암,일반,0139,인천,2025-05-30 17:11:30,1
1002,내선,신림,일반,3310,성수,2025-05-30 17:11:32,5
1002,외선,신촌,일반,2341,성수,2025-05-30 17:11:32,5
1002,외선,을지로3가,일반,2351,성수,2025-05-30 17:11:32,5
1003,하행,대화,일반,3289,오금,2025-05-30 17:11:32,1
1002,내선,이대,일반,3298,성수,2025-05-30 17:11:32,5
1002,내선,합정,일반,2302,성수,2025-05-30 17:11:32,5
1007,상행,중계,일반,7240,장암,2025-05-30 17:11:34,1
1007,상행,대림,일반,7260,장암,2025-05-30 17:11:34,1
1007,상행,중곡,일반,7246,도봉산,2025-05-30 17:11:34,1
1007,상행,먹골,일반,7242,도봉산,2025-05-30 17:11:34,1
1001,하행,당정,일반,0669,천안,2025-05-30 17:11:34,1
1006,하행,청구,일반,6205,봉화산,2025-05-30 17:11:35,1
1001,상행,대방,일반,0138,동두천,2025-05-30 17:11:35,1
1003,상행,녹번,일반,3270,대화,2025-05-30 17:11:35,1
1003,상행,신사,일반,3280,대화,2025-05-30 17:11:36,1
1003,상행,금호,일반,3278,대화,2025-05-30 17:11:36,1
1001,하행,구일,일반,0145,인천,2025-05-30 17:11:36,1
1001,하행,외대앞,일반,0155,인천,2025-05-30 17:11:37,1
1003,상행,고속터미널,일반,3282,구파발,2025-05-30 17:11:37,1
1003,상행,일원,일반,3288,대화,2025-05-30 17:11:38,1
1001,하행,가산디지털단지,일반,7027,광명,2025-05-30 17:11:38,1
1008,하행,장자호수공원,일반,8203,모란,2025-05-30 17:11:38,1
1003,상행,경찰병원,일반,3292,구파발,2025-05-30 17:11:39,1
1004,상행,혜화,일반,4630,불암산,2025-05-30 17:11:41,1
1002,내선,삼성,일반,3322,성수,2025-05-30 17:11:42,3
1004,상행,회현,일반,4142,불암산,2025-05-30 17:11:42,1
1004,상행,숙대입구,일반,4634,불암산,2025-05-30 17:11:42,1
1001,상행,제물포,급행,1118,용산,2025-05-30 17:11:43,1
1001,상행,시청,일반,0468,광운대,2025-05-30 17:11:43,1
1007,하행,도봉산,일반,7707,석남,2025-05-30 17:11:44,1
1007,하행,중계,일반,7291,석남,2025-05-30 17:11:44,1
1007,하행,중곡,일반,7283,석남,2025-05-30 17:11:44,1
1007,하행,청담,일반,7279,석남,2025-05-30 17:11:44,1
1007,하행,숭실대입구(살피재),일반,7273,석남,2025-05-30 17:11:44,1
1007,하행,삼산체육관,일반,7259,석남,2025-05-30 17:11:44,1
1007,하행,공릉(서울산업대입구),일반,7289,석남,2025-05-30 17:11:44,1
1007,하행,광명사거리,일반,7265,온수,2025-05-30 17:11:44,1
1001,상행,중동,일반,0146,의정부,2025-05-30 17:11:45,1
1006,상행,마포구청,일반,6210,응암순환(상선),2025-05-30 17:11:46,1
1001,상행,광운대,일반,0466,광운대,2025-05-30 17:11:46,1
1002,외선,시청,일반,3349,성수,2025-05-30 17:11:47,5
1001,상행,신길,급행,1420,용산,2025-05-30 17:11:47,1
1002,내선,상왕십리,일반,2292,성수,2025-05-30 17:11:47,5
1002,외선,방배,일반,2327,성수,2025-05-30 17:11:47,5
1002,내선,사당,일반,3316,성수,2025-05-30 17:11:47,5
1002,내선,영등포구청,일반,3304,성수,2025-05-30 17:11:47,5
1002,내선,서초,일반,3602,성수,2025-05-30 17:11:47,5
1008,하행,몽촌토성(평화의문),일반,8199,모란,2025-05-30 17:11:47,1
1001,상행,종각,일반,0132,소요산,2025-05-30 17:11:49,1
1003,상행,구파발,일반,3266,대화,2025-05-30 17:11:52,1
1003,상행,구파발,일반,3264,구파발,2025-05-30 17:11:52,1
1001,하행,월계,일반,0157,인천,2025-05-30 17:11:53,1
1001,상행,오류동,일반,0142,연천,2025-05-30 17:11:53,1
1007,상행,광명사거리,일반,7264,장암,2025-05-30 17:11:54,1
1007,상행,건대입구,일반,7248,장암,2025-05-30 17:11:54,1
1001,하행,덕정,일반,0165,인천,2025-05-30 17:11:55,1
1006,하행,역촌,일반,6217,신내,2025-05-30 17:11:56,1
1001,하행,회룡,일반,0161,인천,2025-05-30 17:11:56,1
1003,하행,백석,일반,3279,오금,2025-05-30 17:11:56,1
1001,상행,용산,일반,0136,동묘앞,2025-05-30 17:11:56,1
1004,하행,한대앞,일반,4629,오이도,2025-05-30 17:11:56,1
1002,상행,도림천,일반,5638,까치산,2025-05-30 17:11:57,5
1006,하행,합정,일반,6211,봉화산,2025-05-30 17:11:57,1
1006,하행,공덕,일반,6209,신내,2025-05-30 17:11:57,1
